time_s,radius_m,max_C,max_radius_m,mean_C,T_surface_C,C_surface,T_r0.0cm_C,T_r0.1cm_C,T_r0.2cm_C,T_r0.3cm_C,T_r0.4cm_C,T_r0.5cm_C,T_r0.6cm_C,T_r0.7cm_C,T_r0.8cm_C,T_r0.9cm_C,T_r1.0cm_C,T_r1.1cm_C,T_r1.2cm_C,T_r1.3cm_C,T_r1.4cm_C,T_r1.5cm_C,T_r1.6cm_C,T_r1.7cm_C,T_r1.8cm_C,T_r1.9cm_C,T_r2.0cm_C,C_r0.0cm,C_r0.1cm,C_r0.2cm,C_r0.3cm,C_r0.4cm,C_r0.5cm,C_r0.6cm,C_r0.7cm,C_r0.8cm,C_r0.9cm,C_r1.0cm,C_r1.1cm,C_r1.2cm,C_r1.3cm,C_r1.4cm,C_r1.5cm,C_r1.6cm,C_r1.7cm,C_r1.8cm,C_r1.9cm,C_r2.0cm
49740,0.012341,0.59846041846874698,0,0.39322516853422207,49.998934426222434,0.13185438728839186,49.998934426223194,49.998934426223208,49.99893442622318,49.998934426223194,49.99893442622318,49.998934426223144,49.99893442622308,49.998934426222938,49.998934426222803,49.998934426222519,49.998934426222185,49.998934426221943,49.998934426222149,,,,,,,,,0.59846041846874698,0.59583956797543991,0.58798768891996134,0.57493452536091827,0.55672159610967198,0.53338820259064845,0.50494695848206272,0.47134050247708703,0.43235972695910996,0.38747109958760911,0.33538456847093479,0.27262564831481806,0.18485483357372637,,,,,,,,
49800,0.01234,0.59739016901076814,0,0.3925893234399348,49.998934426220011,0.13159266202423903,49.998934426223123,49.998934426223116,49.998934426223087,49.998934426223059,49.998934426223023,49.998934426222931,49.998934426222853,49.998934426222739,49.998934426222668,49.998934426222547,49.998934426222355,49.998934426221844,49.998934426220679,,,,,,,,,0.59739016901076814,0.59477509064122047,0.58694045553776386,0.57391579299373319,0.55574227223732309,0.53245872297175167,0.50407718281953451,0.47053963190222386,0.43163624104849568,0.3868326797771095,0.3348378087790454,0.27217411673600067,0.18447119687205779,,,,,,,,
49860,0.012339000000000001,0.59632323597859327,0,0.39195545918281782,49.998934426221332,0.13133192045551015,49.998934426222959,49.998934426222966,49.99893442622291,49.998934426222888,49.998934426222846,49.998934426222803,49.998934426222718,49.998934426222625,49.99893442622254,49.998934426222441,49.998934426222355,49.998934426222235,49.998934426221766,,,,,,,,,0.59632323597859327,0.59371391128404472,0.58589646508684345,0.57290021281067272,0.55476597557364205,0.53153211337919026,0.5032100903219725,0.46974123092209374,0.43091498776201381,0.38619623579202805,0.33429275264478825,0.27172400842422417,0.18408863563845848,,,,,,,,
49920,0.012338,0.59525960720856164,0,0.39132356844056915,49.998934426221474,0.13107215991222437,49.998934426222824,49.99893442622281,49.998934426222789,49.998934426222775,49.998934426222746,49.998934426222682,49.998934426222604,49.998934426222561,49.99893442622249,49.998934426222384,49.998934426222291,49.998934426222085,49.998934426221716,,,,,,,,,0.59525960720856164,0.59265601780721922,0.58485570567015244,0.57188777324318663,0.55379269500086381,0.53060836325839744,0.50234567109541639,0.46894529037706101,0.43019595871731137,0.38556176006527609,0.33374939344836041,0.27127531798517696,0.18370714531370441,,,,,,,,
49980,0.012337000000000001,0.59419927058517896,0,0.3906936439106502,49.998934426226675,0.13081337763017514,49.998934426222704,49.998934426222682,49.99893442622264,49.998934426222647,49.998934426222611,49.998934426222576,49.998934426222526,49.99893442622249,49.998934426222547,49.998934426222661,49.998934426223066,49.998934426223983,49.998934426225794,,,,,,,,,0.59419927058517896,0.59160139816195478,0.58381816543775134,0.57087846276850074,0.55282241944509181,0.52968746209604922,0.50148391528354852,0.46815180114089244,0.42947914556377048,0.38492924506810994,0.33320772461556331,0.27082804003870231,0.18332672126946661,,,,,,,,
50040,0.012336,0.59314221403843026,0,0.39006567830988736,49.998934426221226,0.13055557076808311,49.998934426222633,49.998934426222618,49.99893442622264,49.998934426222633,49.998934426222682,49.998934426222732,49.998934426222853,49.998934426223045,49.998934426223208,49.998934426223357,49.998934426223322,49.998934426222888,49.998934426221766,,,,,,,,,0.59314221403843026,0.59055004034469383,0.58278383258418964,0.56987226990707496,0.55185513787385898,0.52876939941775747,0.50062481306562368,0.46736075411920974,0.42876453998154246,0.38429868330824385,0.33266773961295121,0.27038216921669339,0.182947358820857,,,,,,,,
50100,0.012335,0.59208842554586938,0,0.38943966437601396,49.998934426223599,0.13029873641455791,49.998934426222753,49.998934426222746,49.998934426222796,49.998934426222824,49.998934426222853,49.998934426222931,49.998934426222974,49.998934426223016,49.998934426223045,49.998934426223087,49.998934426223151,49.9989344262233,49.998934426223528,,,,,,,,,0.59208842554586938,0.58950193239918425,0.58175269535053398,0.56886918322456026,0.55089083929796567,0.52785416478975289,0.49976835465802011,0.46657214025112509,0.42805213368349593,0.38367006733133852,0.33212943194719818,0.26993770016232294,0.18256905323157882,,,,,,,,
50160,0.012334000000000001,0.59103789313265576,0,0.38881559486831496,49.998934426224643,0.13004287159789224,49.998934426222874,49.998934426222867,49.998934426222888,49.998934426222917,49.998934426222995,49.998934426223073,49.998934426223194,49.99893442622335,49.998934426223649,49.998934426224011,49.998934426224487,49.998934426224942,49.998934426224942,,,,,,,,,0.59103789313265576,0.58845706241651796,0.58072474202439872,0.56786919133181224,0.54992951277147517,0.52694174781885628,0.49891453031426769,0.46578595050955685,0.42734191841582569,0.38304338972080698,0.33159279516285145,0.26949462752927883,0.1821917997212138,,,,,,,,
50220,0.012333,0.58999060486890254,0,0.388193462566915,49.998934426223926,0.12978797329656397,49.998934426223073,49.998934426223087,49.998934426223116,49.99893442622318,49.998934426223286,49.998934426223364,49.998934426223521,49.998934426223592,49.998934426223677,49.998934426223705,49.998934426223606,49.998934426223542,49.998934426223734,,,,,,,,,0.58999060486890254,0.58741541853249135,0.5796999609373592,0.56687228288238534,0.54897114738931019,0.52603213815022787,0.49806333032308026,0.46500217589970211,0.42663388595674223,0.38241864309557039,0.33105782283866708,0.26905294598099772,0.18181559347309945,,,,,,,,
50280,0.012332000000000001,0.58894654887174192,0,0.38757326027419414,49.998934426223101,0.12953403844343039,49.998934426223308,49.998934426223336,49.998934426223322,49.998934426223386,49.998934426223435,49.998934426223492,49.998934426223578,49.998934426223627,49.998934426223762,49.998934426223848,49.998934426223904,49.998934426223855,49.998934426223393,,,,,,,,,0.58894654887174192,0.58637698892965939,0.57867834046695643,0.56587844657445752,0.54801573228906464,0.52512532546904778,0.49721474500994889,0.46422080746070687,0.42592802811820996,0.38179582011119956,0.33052450858741728,0.26861265019073244,0.18144042963762408,,,,,,,,
50340,0.012331,0.58790571330535946,0,0.3869549808152537,49.998934426225468,0.12928106393181923,49.998934426223457,49.998934426223443,49.99893442622345,49.998934426223521,49.998934426223535,49.99893442622357,49.99893442622362,49.998934426223656,49.998934426223663,49.998934426223727,49.99893442622384,49.99893442622421,49.998934426225013,,,,,,,,,0.58790571330535946,0.58534176183736397,0.57765986903672339,0.56488767115084426,0.54706325665099942,0.52422129950050955,0.49636876473723318,0.46344183626597069,0.42522433674629034,0.38117491345949228,0.32999284605437035,0.2681737348415385,0.18106630333695653,,,,,,,,
50400,0.012330000000000001,0.58686808637828691,0,0.38633861703696165,49.99893442622146,0.12902904662234721,49.998934426223542,49.998934426223535,49.998934426223549,49.998934426223563,49.998934426223549,49.998934426223549,49.998934426223556,49.998934426223478,49.998934426223336,49.998934426223094,49.998934426222725,49.998934426222299,49.998934426221943,,,,,,,,,0.58686808637828691,0.5843097255290487,0.57664453511354219,0.56389994539643695,0.54611370969559792,0.52332005000756032,0.49552537990218543,0.46266525342150894,0.42452280371951812,0.38055591586613069,0.32946282891445516,0.26773619462599968,0.18069320967017416,,,,,,,,
50460,0.012328666666666667,0.58583362842327658,0,0.3857241518911308,49.998934426221211,0.12877848681850532,49.998934426223514,49.998934426223528,49.998934426223499,49.998934426223471,49.998934426223443,49.998934426223336,49.998934426223215,49.998934426223116,49.998934426222952,49.998934426222775,49.998934426222625,49.998934426222576,49.998934426221702,,,,,,,,,0.58583362842327658,0.58328070256634146,0.57563174898498848,0.56291399556960986,0.54516486513547835,0.52241813091434819,0.49467965206297831,0.46188433444771454,0.42381456812077517,0.37992733720930072,0.32891946066356326,0.26727931868725707,0.18028252987937002,,,,,,,,
50520,0.012327333333333334,0.58480230015909995,0,0.38511156629032889,49.998934426223016,0.12852919185359812,49.998934426223343,49.998934426223336,49.998934426223272,49.998934426223251,49.998934426223194,49.998934426223059,49.998934426222931,49.998934426222725,49.998934426222512,49.998934426222341,49.998934426222434,49.998934426222888,49.998934426223265,,,,,,,,,0.58480230015909995,0.582254792456117,0.57462202546189944,0.56193102549080343,0.54421888616571301,0.52151893374309743,0.49383647518596452,0.46110577077426135,0.42310847039003763,0.37930066061888529,0.32837774459879593,0.26682383483823696,0.17987288323189399,,,,,,,,
50580,0.012326,0.5837740904404507,0,0.3845008516018506,49.998934426225503,0.12828099679562827,49.998934426223101,49.998934426223094,49.998934426223066,49.998934426222995,49.998934426222938,49.998934426222846,49.998934426222796,49.998934426222718,49.998934426222739,49.998934426222895,49.998934426223329,49.99893442622421,49.998934426225404,,,,,,,,,0.5837740904404507,0.58123198411162302,0.57361535363200877,0.56095102453452339,0.54327576255340171,0.52062244874953645,0.49299584009854075,0.46032955386993119,0.42240450270122232,0.37867587904686745,0.32783767453485585,0.26636973819143467,0.17946427672152315,,,,,,,,
50640,0.012324666666666668,0.58274898816361242,0,0.38389199990759215,49.998934426222156,0.12803384536720749,49.998934426222952,49.998934426222945,49.998934426222938,49.998934426222945,49.998934426222952,49.998934426222988,49.998934426223016,49.998934426223009,49.998934426222974,49.998934426222718,49.998934426222284,49.998934426221702,49.998934426221744,,,,,,,,,0.58274898816361242,0.58021226648746993,0.57261172262372151,0.55997398211476501,0.54233548410342858,0.51972866622500802,0.4921577376614526,0.45955567523531049,0.421702657259869,0.37805298547654231,0.32729924431866469,0.26591702483430951,0.17905669481571995,,,,,,,,
50700,0.012323333333333334,0.58172698226630626,0,0.38328500361471107,49.99893442622318,0.12778770570806974,49.998934426222952,49.998934426222931,49.998934426222931,49.998934426222924,49.998934426222917,49.99893442622291,49.998934426222917,49.998934426222931,49.998934426223016,49.998934426223222,49.998934426223371,49.998934426223492,49.9989344262233,,,,,,,,,0.58172698226630615,0.57919562857947893,0.57161112160595895,0.55899988768485198,0.54139804065831154,0.51883757649636419,0.49132215876877772,0.45878412640283389,0.42100292630304664,0.37743197292218128,0.32676244785727648,0.26546569144482246,0.17865012138410372,,,,,,,,
50760,0.012322000000000001,0.58070806172755296,0,0.38267985533056792,49.998934426224544,0.12754255643953857,49.998934426222945,49.998934426222945,49.998934426222988,49.998934426222966,49.998934426223009,49.998934426223073,49.998934426223158,49.998934426223272,49.998934426223428,49.998934426223627,49.998934426223805,49.998934426224046,49.998934426224359,,,,,,,,,0.58070806172755296,0.57818205942454015,0.57061353978801677,0.55802873073729808,0.54046342209806963,0.5179491699258747,0.49048909434791294,0.4580148989368244,0.42030530209925393,0.37681283442975377,0.32622727915775462,0.26501573463599909,0.1782445420097995,,,,,,,,
50820,0.012320666666666667,0.57969221556744066,0,0.38207654780282696,49.998934426224594,0.12729838175335187,49.998934426223073,49.998934426223087,49.99893442622308,49.998934426223158,49.998934426223229,49.998934426223343,49.998934426223492,49.998934426223691,49.998934426224011,49.998934426224331,49.998934426224622,49.998934426224743,49.998934426224636,,,,,,,,,0.57969221556744066,0.57717154810038185,0.56961896641932941,0.55706050080357261,0.53953161834001095,0.51706343691106393,0.48965853535949072,0.45724798443344278,0.41960977694827856,0.3761955630797631,0.32569373234317583,0.26456715065919689,0.17783994390575411,,,,,,,,
50880,0.012319333333333333,0.57867943284706203,0,0.38147507388603996,49.998934426223833,0.12705516919195792,49.998934426223336,49.998934426223322,49.998934426223379,49.998934426223443,49.998934426223549,49.998934426223713,49.998934426223862,49.998934426224054,49.998934426224203,49.998934426224373,49.998934426224373,49.998934426224224,49.998934426223904,,,,,,,,,0.57867943284706203,0.5761640837255062,0.56862739078940827,0.55609518745403408,0.5386026193386747,0.51618036788469102,0.48883047279742242,0.4564833745207505,0.41891634318133508,0.37558015199200379,0.32516180163847425,0.26411993535728362,0.1774363155780681,,,,,,,,
50940,0.012318000000000001,0.5776697026683365,0,0.38087542652050521,49.998934426224203,0.12681290847138779,49.998934426223634,49.998934426223656,49.998934426223684,49.998934426223727,49.998934426223798,49.998934426223869,49.998934426223904,49.99893442622394,49.99893442622399,49.998934426223954,49.998934426223869,49.99893442622384,49.998934426224011,,,,,,,,,0.5776697026683365,0.57515965545901215,0.56763880222765695,0.55513278029775381,0.53767641508567532,0.51529995331464118,0.48800489768884769,0.45572106085868241,0.41822499316141587,0.37496659433000928,0.32463148134089304,0.26367408421702232,0.17703364652464657,,,,,,,,
51000,0.012316666666666667,0.57666301417384092,0,0.38027759871821754,49.998934426220401,0.12657159080206887,49.998934426223798,49.998934426223769,49.998934426223826,49.998934426223848,49.998934426223833,49.99893442622389,49.998934426223947,49.998934426223968,49.99893442622399,49.998934426223933,49.998934426223776,49.998934426223158,49.998934426221389,,,,,,,,,0.57666301417384103,0.57415825250042185,0.5666531901032047,0.55417326898235297,0.53675299560955425,0.51442218370382231,0.48718180109408832,0.45496103513904557,0.41753571928396838,0.37435488330353101,0.32410276578987768,0.26322959244404714,0.17663192700692068,,,,,,,,
51060,0.012315333333333334,0.57565935654660427,0,0.37968158355294968,49.998934426220494,0.12633120846589538,49.998934426223855,49.998934426223826,49.998934426223855,49.998934426223826,49.998934426223769,49.998934426223705,49.998934426223535,49.998934426223315,49.99893442622291,49.998934426222384,49.998934426221737,49.998934426221105,49.9989344262206,,,,,,,,,0.57565935654660427,0.57315986408947928,0.56567054382470172,0.55321664319380282,0.53583235097560966,0.51354704959003572,0.48636117410657104,0.45420328908553298,0.4168485139777342,0.37374501216850342,0.32357564934297045,0.26278645503322712,0.17623114788037897,,,,,,,,
51120,0.012314,0.57465871900999654,0,0.37908737415315119,49.998934426221098,0.12609175454134505,49.998934426223649,49.998934426223634,49.99893442622357,49.998934426223485,49.998934426223364,49.998934426223215,49.998934426223002,49.998934426222746,49.998934426222498,49.99893442622227,49.99893442622205,49.998934426221794,49.998934426221332,,,,,,,,,0.57465871900999654,0.57216447950603655,0.56469085284020659,0.55226289265631956,0.53491447128580594,0.5126745415459254,0.48554300785282556,0.45344781445386395,0.416163369705636,0.3731369742250602,0.32305012635913827,0.26234466682618246,0.17583130047026357,,,,,,,,
51180,0.012312666666666668,0.57366109082772565,0,0.37849496369670443,49.998934426219499,0.125853222715616,49.998934426223265,49.998934426223265,49.998934426223236,49.998934426223116,49.998934426223009,49.998934426222839,49.998934426222625,49.998934426222377,49.998934426222078,49.998934426221695,49.998934426221219,49.998934426220679,49.998934426219883,,,,,,,,,0.57366109082772565,0.57117208807005071,0.56371410663718191,0.55131200713236128,0.53399934667878635,0.51180465017902199,0.48472729349257582,0.45269460303206971,0.41548027896555184,0.37253076281431147,0.32252619118843212,0.26190422255639279,0.17543237647856363,,,,,,,,
51240,0.012311333333333334,0.57266646130324894,0,0.37790434540628071,49.998934426221545,0.12561560714625156,49.998934426222881,49.998934426222881,49.998934426222839,49.998934426222718,49.998934426222618,49.998934426222462,49.998934426222291,49.9989344262221,49.998934426221915,49.998934426221744,49.998934426221574,49.99893442622146,49.998934426221474,,,,,,,,,0.57266646130324894,0.57018267914099885,0.56274029474192011,0.55036397642207935,0.53308696732936611,0.51093736613129703,0.48391402221838026,0.45194364664036485,0.41479923429029397,0.37192637131407635,0.32200383816689221,0.26146511688436402,0.17503436790918703,,,,,,,,
51300,0.012310000000000001,0.57167481977989731,0,0.37731551254641615,49.998934426219321,0.12537890236845406,49.998934426222547,49.998934426222547,49.998934426222512,49.998934426222448,49.998934426222348,49.998934426222249,49.998934426222156,49.998934426222021,49.998934426221922,49.998934426221808,49.998934426221545,49.998934426221041,49.998934426219904,,,,,,,,,0.57167481977989731,0.56919624211799913,0.56176940671966025,0.54941879036343277,0.53217732344865676,0.5100726800793115,0.48310318525584367,0.45119493713156283,0.41412022824782013,0.37132379313522357,0.32148306161453566,0.26102734442279685,0.1746372670158588,,,,,,,,
51360,0.012308666666666667,0.57068615564097658,0,0.37672845842108565,49.998934426220274,0.1251431032233592,49.998934426222306,49.998934426222306,49.998934426222306,49.998934426222206,49.998934426222135,49.9989344262221,49.998934426222007,49.998934426221922,49.998934426221808,49.998934426221695,49.998934426221567,49.998934426221311,49.998934426220636,,,,,,,,,0.57068615564097658,0.5682127664399107,0.56080143217468792,0.54847643883229202,0.53127040528418257,0.50921058273435804,0.48229477386383335,0.45044846639146496,0.41344325344109734,0.37072302171811733,0.32096385583562825,0.26059089975625782,0.17424106625954733,,,,,,,,
51420,0.012307333333333333,0.56970045830969906,0,0.37614317637161987,49.998934426220949,0.1249082048029487,49.998934426222121,49.998934426222142,49.99893442622205,49.998934426222043,49.998934426221986,49.998934426221872,49.998934426221737,49.998934426221524,49.998934426221275,49.998934426220941,49.998934426220593,49.998934426220409,49.998934426220693,,,,,,,,,0.56970045830969906,0.56723224158526964,0.55983636075027032,0.54753691174237995,0.5303662031198394,0.50835106484246051,0.48148877933456768,0.44970422633906598,0.41276830250755964,0.37012405052945635,0.32044621512046023,0.26015577745581125,0.17384575827436782,,,,,,,,
51480,0.012306000000000001,0.56871771724743658,0,0.37555965977356237,49.998934426220607,0.12467420240051218,49.998934426221894,49.998934426221865,49.998934426221851,49.998934426221801,49.99893442622173,49.998934426221638,49.998934426221595,49.998934426221545,49.998934426221624,49.998934426221759,49.998934426221972,49.99893442622195,49.998934426221197,,,,,,,,,0.56871771724743658,0.5662546570705479,0.55887418212695916,0.54660019904364165,0.52946470727435968,0.50749411718296333,0.48068519299236567,0.44896220892536554,0.41209536811711389,0.36952687305890269,0.31993013374835022,0.25972197208961056,0.17345133583451619,,,,,,,,
51540,0.012304666666666667,0.56773792195590278,0,0.37497790203724812,49.998934426219741,0.12444109148905216,49.998934426221723,49.998934426221744,49.99893442622173,49.998934426221666,49.998934426221616,49.998934426221538,49.99893442622141,49.998934426221226,49.998934426220927,49.998934426220458,49.998934426219897,49.998934426219449,49.998934426219492,,,,,,,,,0.56773792195590278,0.56528000245232513,0.55791488602471029,0.54566629072429862,0.52856590810328863,0.50663973057043721,0.47988400619553606,0.44822240613519304,0.41142444297304426,0.36893148281811999,0.31941560598976981,0.2592894782310497,0.17305779184106665,,,,,,,,
51600,0.012303333333333335,0.56676106197604115,0,0.37439789660569567,49.998934426222824,0.12420886768925217,49.998934426221524,49.998934426221474,49.998934426221453,49.998934426221417,49.998934426221318,49.99893442622124,49.998934426221162,49.99893442622114,49.998934426221233,49.998934426221517,49.998934426221993,49.998934426222597,49.998934426222895,,,,,,,,,0.56676106197604115,0.56430826732618311,0.55695846220180778,0.54473517680981709,0.52766979599802066,0.50578789585381623,0.47908521033563201,0.44748480998637152,0.41075551981031577,0.36833787333866885,0.31890262610969455,0.25885829046480607,0.17266511929987494,,,,,,,,
51660,0.012302,0.56578712688662303,0,0.37381963695257081,49.998934426220821,0.12397752674512075,49.998934426221354,49.998934426221354,49.998934426221361,49.998934426221311,49.998934426221325,49.998934426221354,49.99893442622141,49.998934426221389,49.998934426221339,49.998934426221204,49.998934426220934,49.998934426220657,49.998934426220636,,,,,,,,,0.56578712688662303,0.56333944132531411,0.55600490045350637,0.54380684736160323,0.5267763613845744,0.50493860391527823,0.47828879683643039,0.44674941252857958,0.41008859139376452,0.36774603817035223,0.31839118837057379,0.25842840339060713,0.17227331130376572,,,,,,,,
51720,0.012300666666666668,0.5648161063060485,0,0.37324311658284687,49.998934426223322,0.12374706451317571,49.998934426221339,49.998934426221318,49.998934426221339,49.998934426221332,49.998934426221304,49.998934426221275,49.998934426221268,49.998934426221219,49.998934426221247,49.998934426221354,49.998934426221624,49.998934426222142,49.998934426222981,,,,,,,,,0.5648161063060485,0.56237351412230829,0.55505419061378092,0.54288129247870598,0.52588559472524032,0.50409184567184984,0.47749475715549816,0.44601620584467611,0.40942365051858004,0.36715597088115082,0.31788128703484808,0.25799981162727009,0.17188236102527465,,,,,,,,
51780,0.012299333333333334,0.56384798989174378,0,0.37266832903162894,49.99893442623047,0.12351747694598518,49.998934426221304,49.998934426221318,49.998934426221311,49.998934426221318,49.998934426221368,49.998934426221403,49.998934426221545,49.998934426221744,49.998934426222149,49.998934426222789,49.998934426223862,49.998934426225723,49.998934426229006,,,,,,,,,0.56384798989174378,0.56141047542856071,0.55410632255474901,0.54195850229726761,0.52499748651807887,0.50324761207497248,0.47670308278379447,0.44528518205007234,0.40876069000910037,0.36656766505648047,0.31737291636764137,0.25757250981496799,0.17149226170466891,,,,,,,,
51840,0.012298,0.56288276733839626,0,0.37209526786225622,49.99893442622281,0.12328876007740355,49.998934426221496,49.998934426221517,49.998934426221581,49.998934426221673,49.998934426221851,49.998934426222114,49.998934426222419,49.998934426222824,49.9989344262233,49.998934426223677,49.998934426223819,49.998934426223542,49.998934426222888,,,,,,,,,0.56288276733839637,0.56045031499251474,0.55316128618495786,0.54103846698887703,0.52411202729536943,0.50240589410906489,0.47591376524428541,0.44455633329118865,0.40809970271697887,0.36598111429828944,0.31686607063889982,0.25714649261596406,0.17110300663825456,,,,,,,,
51900,0.012296666666666668,0.56192042837987621,0,0.3715239266672612,49.998934426220636,0.12306091001752506,49.998934426222021,49.998934426222021,49.9989344262221,49.998934426222206,49.998934426222348,49.998934426222498,49.998934426222625,49.998934426222704,49.998934426222647,49.998934426222469,49.998934426222121,49.998934426221524,49.998934426220842,,,,,,,,,0.56192042837987621,0.55949302260157197,0.55221907145125759,0.54012117676239513,0.5232292076253805,0.50156668279323302,0.47512679609355679,0.44382965174672956,0.40744068152184088,0.36539631222567487,0.31636074412561194,0.25672175471698733,0.17071458917479257,,,,,,,,
51960,0.012295333333333333,0.56096096278864427,0,0.37095429906748201,49.998934426220373,0.12283392294290041,49.998934426222348,49.998934426222334,49.99893442622237,49.998934426222391,49.998934426222384,49.998934426222419,49.998934426222391,49.998934426222363,49.998934426222327,49.998934426222313,49.998934426222228,49.998934426221943,49.998934426220963,,,,,,,,,0.56096096278864427,0.55853858808150902,0.55127966833823394,0.53920662186341517,0.5223490181118764,0.50072996918083124,0.47434216692134623,0.44310512962699439,0.40678361933034585,0.36481325247471896,0.31585693111370117,0.25629829082982986,0.17032700270801529,,,,,,,,
52020,0.012294000000000001,0.56000436037398837,0,0.37038637871042285,49.998934426221069,0.12260779508740452,49.99893442622237,49.99893442622237,49.998934426222363,49.998934426222341,49.998934426222306,49.998934426222235,49.998934426222142,49.99893442622195,49.998934426221652,49.998934426221247,49.998934426220821,49.998934426220451,49.998934426220735,,,,,,,,,0.56000436037398837,0.55758700129472383,0.55034306686649725,0.53829479257262147,0.52147144939256507,0.49989574435799911,0.47355986934909894,0.44238275917230374,0.4061285090746416,0.3642319286979826,0.31535462589927604,0.2558760956908489,0.16994024066886257,,,,,,,,
52080,0.012292666666666667,0.55905061098392983,0,0.36982015927130862,49.998934426221368,0.12238252273971247,49.998934426222213,49.998934426222185,49.998934426222171,49.998934426222114,49.998934426222064,49.998934426221936,49.998934426221851,49.998934426221751,49.99893442622168,49.998934426221716,49.998934426221794,49.998934426221808,49.998934426221545,,,,,,,,,0.55905061098392994,0.55663825214213136,0.54940925709454258,0.53738567920760238,0.52059649214085901,0.49906399944534924,0.47277989503150603,0.44166253265420957,0.4054753437131583,0.36365233456544188,0.31485382279051827,0.25545516406256835,0.16955429652358142,,,,,,,,
52140,0.012291333333333335,0.5580997045046403,0,0.36925563445237164,49.998934426221432,0.12215810223713149,49.998934426222014,49.998934426222,49.998934426221979,49.998934426221943,49.998934426221879,49.998934426221815,49.998934426221751,49.998934426221595,49.998934426221432,49.998934426221176,49.998934426220885,49.998934426220742,49.998934426221105,,,,,,,,,0.5580997045046403,0.55569233056258704,0.54847822911819477,0.53647927212232438,0.51972413706538834,0.49823472559750903,0.47200223565599098,0.44094444237480729,0.40482411622991699,0.36307446376455793,0.31435451610890369,0.25503549073356374,0.16916916376876762,,,,,,,,
52200,0.012290000000000001,0.55715163085867658,0,0.36869279798137039,49.998934426222114,0.12193452995960774,49.998934426221837,49.998934426221815,49.998934426221808,49.998934426221759,49.998934426221687,49.998934426221631,49.998934426221581,49.998934426221503,49.998934426221531,49.998934426221595,49.998934426221723,49.998934426221879,49.998934426221936,,,,,,,,,0.55715163085867658,0.55474922653113379,0.54754997306889341,0.5355755617054857,0.51885437490843878,0.49740791400162682,0.47122688294122017,0.44022848066520981,0.40417481963321322,0.36249830999988375,0.31385670018976819,0.25461707051745491,0.16878483592588792,,,,,,,,
52260,0.012289000000000001,0.55620640560564849,0,0.36813165279170312,49.998934426219385,0.12171131497697009,49.998934426221702,49.998934426221702,49.99893442622168,49.998934426221687,49.99893442622168,49.998934426221687,49.998934426221687,49.998934426221659,49.998934426221602,49.998934426221432,49.998934426221005,49.998934426220245,49.998934426219499,,,,,,,,,0.55620640560564849,0.55380908553236696,0.54662502336924845,0.53467572818183129,0.51798928629381613,0.49658680031133023,0.47045848914307609,0.43952100095765761,0.40353585223182231,0.36193480648072085,0.31337472912273778,0.25421996409622855,0.16844095610671003,,,,,,,,
52320,0.012288,0.5552640440347012,0,0.36757220382675437,49.998934426225027,0.1214886419547876,49.998934426221659,49.998934426221652,49.998934426221631,49.998934426221638,49.998934426221545,49.998934426221481,49.998934426221361,49.99893442622124,49.998934426221119,49.998934426221069,49.998934426221297,49.998934426222192,49.998934426224288,,,,,,,,,0.5552640440347012,0.55287179222234484,0.54570287362736725,0.53377861588820197,0.51712681040057495,0.49576816272198482,0.46969240882099356,0.43881564864851114,0.40289880572752085,0.36137300048853938,0.31289421953306912,0.25382407519059963,0.16809787497647924,,,,,,,,
52380,0.012287000000000001,0.55432453572253659,0,0.36701444636582214,49.998934426223379,0.12126666381354999,49.99893442622151,49.998934426221496,49.998934426221489,49.998934426221489,49.998934426221446,49.998934426221474,49.998934426221474,49.99893442622146,49.998934426221453,49.998934426221432,49.998934426221531,49.998934426222092,49.99893442622313,,,,,,,,,0.55432453572253659,0.55193733623469421,0.54478351364653743,0.53288421490708693,0.51626693769518495,0.49495199218325664,0.46892863350090991,0.43811241592370459,0.40226367302885296,0.3608128856719417,0.31241516575773531,0.2534293983742511,0.16775558028071952,,,,,,,,
52440,0.012286,0.55338787028620395,0,0.36645837504594914,49.99893442621903,0.12104542782363366,49.998934426221474,49.99893442622146,49.99893442622146,49.998934426221481,49.99893442622151,49.998934426221538,49.998934426221545,49.99893442622156,49.99893442622156,49.99893442622151,49.998934426221297,49.998934426220735,49.998934426219513,,,,,,,,,0.55338787028620384,0.55100570724317022,0.54386693326952773,0.53199251535945424,0.51540965868133426,0.49413827968055257,0.4681671547425757,0.43741129499989251,0.40163044707010881,0.36025445569958997,0.31193756214770868,0.25303592741595643,0.16741407897414878,,,,,,,,
52500,0.012285000000000001,0.55245403738295129,0,0.36590398424064008,49.998934426222064,0.12082495768499146,49.998934426221503,49.998934426221474,49.998934426221489,49.998934426221481,49.998934426221432,49.998934426221439,49.998934426221382,49.998934426221325,49.998934426221339,49.998934426221425,49.998934426221538,49.998934426221673,49.998934426221851,,,,,,,,,0.55245403738295129,0.55007689496150369,0.54295312237844739,0.5311035074046222,0.51455496389980826,0.49332701623488046,0.46740796413935015,0.43671227812418389,0.400999120811181,0.35969770426036274,0.31146140304694531,0.25264365559475715,0.16707337693522503,,,,,,,,
