time_s,Mdry,Mwater,enthalpy,meanT,meanC,maxC,minC,minT,maxT,js_min,js_max,drive_min,drive_max,condensation_area_fraction,pressure_law_sign_ok,max_r,max_z,sideT,sideC,coreT,coreC,end_centerT,end_centerC,cornerT,cornerC,side_water_kg_s,side_heat_W,side_latent_W,side_sensible_W,end_water_kg_s,end_heat_W,end_latent_W,end_sensible_W
0.000000000000000000e+00,8.640707230887532952e-02,2.203380343876321645e-01,0.000000000000000000e+00,2.800000000000001066e+01,2.550000000000000711e+00,2.549999999999999822e+00,2.549999999999999822e+00,2.800000000000000000e+01,2.800000000000000000e+01,9.069961583532442013e-05,9.069961583532442013e-05,5.971642888666715407e+02,5.971642888666715407e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.849412467916716864e-06,0.000000000000000000e+00,6.938011622830670966e+00,0.000000000000000000e+00,2.279529974333373364e-07,0.000000000000000000e+00,5.550409298264536995e-01,0.000000000000000000e+00
1.000000000000000021e-03,8.640707230887532952e-02,2.203380313114337297e-01,-7.489302709088689440e-03,2.799999285115365311e+01,2.549999964398766750e+00,2.549999999999999822e+00,2.549995164085474109e+00,2.799903991950588278e+01,2.800000000000000000e+01,9.066884729762365760e-05,9.069335699669443405e-05,5.969617103264067737e+02,5.971230816497773048e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799923133394879571e+01,2.549996118291848912e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.799980838712398423e+01,2.549999045026482669e+00,2.799903991950588278e+01,2.549995164085474109e+00,2.848637105775846978e-06,6.110360319665311159e-04,6.936128873080798840e+00,-9.172187382685266811e-06,2.279367368200891006e-07,1.300809456120511844e-05,5.550014436677235263e-01,-1.891383787239072891e-07
1.000000000000000021e-02,8.640707230887532952e-02,2.203380036572352707e-01,-7.479096665962807478e-02,2.799992860819117979e+01,2.549999644353222461e+00,2.549999999999999822e+00,2.549951770730672695e+00,2.799072021868686022e+01,2.800000000000000000e+01,9.040221589659107055e-05,9.063720761980969740e-05,5.952062225401859905e+02,5.967534029330327030e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799262355522449752e+01,2.549961288012432270e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.799808945146329719e+01,2.549990453960992554e+00,2.799072021868686022e+01,2.549951770730672695e+00,2.841970532203545301e-06,5.866704459542394084e-03,6.919940843622452320e+00,-8.781650771280657128e-05,2.277908567347386513e-07,1.297213342360330700e-04,5.546471976824440819e-01,-1.884579189185537830e-06
1.000000000000000056e-01,8.640707230887532952e-02,2.203377296766440008e-01,-7.395325936454175686e-01,2.799929402828815839e+01,2.549996473541112252e+00,2.549999999999999822e+00,2.549529961943579170e+00,2.793083439910320109e+01,2.800000000000000000e+01,8.848156567002801243e-05,9.009411101462673976e-05,5.825607769834168721e+02,5.931777417913608588e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.794892601577345914e+01,2.549622840534420121e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.798147059235092371e+01,2.549904925199911077e+00,2.793083439910320109e+01,2.549529961943579170e+00,2.797758521993234131e-06,4.084501021573006679e-02,6.812577550780757996e+00,-5.987480783054240693e-04,2.263793672407781675e-07,1.260221867389123588e-03,5.512195556806099850e-01,-1.816490140203875275e-05
2.999999999999999889e-01,8.640707230887532952e-02,2.203371302655795783e-01,-2.186209967871806548e+00,2.799791285030115162e+01,2.549989536480887775e+00,2.549999999999999822e+00,2.548655923932658496e+00,2.785422476105837220e+01,2.800000000000000000e+01,8.601766314408613892e-05,8.899834105123806329e-05,5.663386536243110640e+02,5.859633801179438706e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.790392888836782959e+01,2.548922819165872600e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.794799038430510052e+01,2.549717252546074509e+00,2.785422476105837220e+01,2.548655923932658496e+00,2.751712622062071948e-06,7.764529662522344500e-02,6.700748162077655223e+00,-1.108310110217008851e-03,2.235267453165478477e-07,3.552115023457391198e-03,5.442919063336016938e-01,-5.039223515436649372e-05
1.000000000000000000e+00,8.640707230887532952e-02,2.203350831853723435e-01,-7.084444856457325912e+00,2.799323566135467090e+01,2.549965845362180517e+00,2.549999999999999822e+00,2.546093258014644256e+00,2.769319828510641557e+01,2.800000000000000000e+01,8.082103714118452781e-05,8.607647062840531344e-05,5.321246910481145278e+02,5.667263989651505653e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.782240574596699645e+01,2.546892406037974066e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.785926984742133428e+01,2.549082659083953040e+00,2.769319828510641557e+01,2.546093258014644256e+00,2.666690077773527984e-06,1.467615373372825327e-01,6.494223317924161520e+00,-1.987474280324293217e-03,2.158687947735270636e-07,9.762815379680158182e-03,5.256918076102679027e-01,-1.322750585518705493e-04
2.000000000000000000e+00,8.640707230887532952e-02,2.203322446334896878e-01,-1.380194587582763255e+01,2.798682017525894850e+01,2.549932994441453715e+00,2.549999999999999822e+00,2.543322708194475368e+00,2.755564564948118544e+01,2.800000000000000000e+01,7.634906261832976205e-05,8.337514268761640898e-05,5.026819741174258525e+02,5.489416619041903687e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.775168551962098107e+01,2.544771231414674428e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.777862792285306526e+01,2.548223134641716570e+00,2.755564564948118544e+01,2.543322708194475368e+00,2.591167223310264006e-06,2.095392458765352461e-01,6.310736571625561453e+00,-2.702423668287647247e-03,2.086781015033519296e-07,1.570299789332899043e-02,5.082228600026722498e-01,-2.025096324472996858e-04
3.000000000000000000e+00,8.640707230887532952e-02,2.203294765515368958e-01,-2.028844251297193324e+01,2.798062443980641589e+01,2.549900959078157392e+00,2.549999999999999822e+00,2.541179954222556603e+00,2.746281013483142885e+01,2.800000000000000000e+01,7.329684981454774974e-05,8.151738569116667970e-05,4.825868939275378580e+02,5.367109508979929160e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.770023143912920460e+01,2.543215328065668412e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.772450124808177208e+01,2.547406310806613394e+00,2.746281013483142885e+01,2.541179954222556603e+00,2.535021548328974575e-06,2.571590474347761890e-01,6.174304936490002227e+00,-3.193573397292950172e-03,2.036404483214424121e-07,1.995233804024705224e-02,4.959820882006808485e-01,-2.474894158989661874e-04
4.000000000000000000e+00,8.640707230887532952e-02,2.203267636751967407e-01,-2.659312691164134890e+01,2.797460170735191909e+01,2.549869562616413177e+00,2.549999999999999822e+00,2.539415166449300543e+00,2.739173916208346071e+01,2.800000000000000000e+01,7.093330821736919571e-05,8.006536232249503182e-05,4.670259788819444111e+02,5.271515618391049429e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.765866848217554619e+01,2.542000914274423540e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.768315384305653026e+01,2.546624837277233766e+00,2.739173916208346071e+01,2.539415166449300543e+00,2.488826350586669710e-06,2.969912336606143621e-01,6.062037918143903248e+00,-3.571747869206154651e-03,1.996459902689848183e-07,2.338086488894951243e-02,4.862746846902269993e-01,-2.805916972048161351e-04
5.000000000000000000e+00,8.640707230887532952e-02,2.203240973200517316e-01,-3.274398974677038154e+01,2.796872537096819400e+01,2.549838704550357438e+00,2.549999999999999822e+00,2.537892619628836943e+00,2.733326516631527880e+01,2.800000000000000000e+01,6.896758299143987859e-05,7.883430305312297227e-05,4.540842527656918719e+02,5.190469789063740791e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.762336381372868388e+01,2.541000762457803486e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.764876877494158336e+01,2.545874580042991386e+00,2.733326516631527880e+01,2.537892619628836943e+00,2.448923269795092028e-06,3.318928480499612199e-01,5.965051797562821889e+00,-3.879486443910939823e-03,1.962261550923076185e-07,2.635718751634767015e-02,4.779627472945466859e-01,-3.071720300900876270e-04
