time_s,Mdry,Mwater,enthalpy,meanT,meanC,maxC,minC,minT,maxT,js_min,js_max,drive_min,drive_max,condensation_area_fraction,pressure_law_sign_ok,max_r,max_z,sideT,sideC,coreT,coreC,end_centerT,end_centerC,cornerT,cornerC,side_water_kg_s,side_heat_W,side_latent_W,side_sensible_W,end_water_kg_s,end_heat_W,end_latent_W,end_sensible_W
0.000000000000000000e+00,7.256636551953890568e-02,1.850442320748241498e-01,0.000000000000000000e+00,2.799999999999999645e+01,2.549999999999999378e+00,2.549999999999999822e+00,2.549999999999999822e+00,2.800000000000000000e+01,2.800000000000000000e+01,9.024676290818065623e-05,9.024676290818065623e-05,5.941827150892263489e+02,5.941827150892263489e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.835185673626002233e-06,0.000000000000000000e+00,6.903370915226563653e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000021e-03,7.256636551953890568e-02,1.850442292409789635e-01,-6.899041071745998753e-03,2.799999215851059020e+01,2.549999960948226896e+00,2.549999999999999822e+00,2.549987022220906230e+00,2.799748489920381189e+01,2.800000000000000000e+01,9.016702212660843987e-05,9.016702212660843987e-05,5.936577043607107953e+02,5.936577043607107953e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.799748489920381189e+01,2.549987022220906230e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.799748489920381189e+01,2.549987022220906230e+00,2.832680543090214345e-06,1.982267049923347371e-03,6.897288013816424979e+00,-2.982306109569576893e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.000000000000000021e-02,7.256636551953890568e-02,1.850442038280284140e-01,-6.869418951906405835e-02,2.799992191959374210e+01,2.549999610745341982e+00,2.549999999999999822e+00,2.549872202913368024e+00,2.798090298362289019e+01,2.800000000000000000e+01,8.964098028574873629e-05,8.964098028574873629e-05,5.901942638409564097e+02,5.901942638409564097e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.798090298362289019e+01,2.549872202913368024e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.798090298362289019e+01,2.549872202913368024e+00,2.816154451262957435e-06,1.506787662733330251e-02,6.857158919073228276e+00,-2.251236981727380805e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.000000000000000056e-01,7.256636551953890568e-02,1.850439532427028133e-01,-6.751848053219973167e-01,2.799923249337167519e+01,2.549996157557025800e+00,2.549999999999999822e+00,2.548876612475364567e+00,2.792763585434611784e+01,2.800000000000000000e+01,8.794099898307730602e-05,8.794099898307730602e-05,5.790016972273497231e+02,5.790016972273497231e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.792763585434611784e+01,2.548876612475364567e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.792763585434611784e+01,2.548876612475364567e+00,2.762747963545831693e-06,5.752581747617319802e-02,6.727464934772584115e+00,-8.368814288192408983e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
2.999999999999999889e-01,7.256636551953890568e-02,1.850434066744168771e-01,-1.989624106428870220e+00,2.799773813480697271e+01,2.549988625578786916e+00,2.549999999999999822e+00,2.547329569368626867e+00,2.787365113832248298e+01,2.800000000000000000e+01,8.620299374040827928e-05,8.620299374040827928e-05,5.675588667358970270e+02,5.675588667358970270e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.787365113832248298e+01,2.547329569368626867e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.787365113832248298e+01,2.547329569368626867e+00,2.708146918523136128e-06,1.013076150602490039e-01,6.594853133129685574e+00,-1.432328979799917272e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
1.000000000000000000e+00,7.256636551953890568e-02,1.850415502989110894e-01,-6.406219550346529346e+00,2.799271609914964642e+01,2.549963043816596109e+00,2.549999999999999822e+00,2.544598405645443595e+00,2.777454835391354493e+01,2.800000000000000000e+01,8.297475302239394710e-05,8.297475302239394710e-05,5.463047292959763581e+02,5.463047292959763581e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777454835391354493e+01,2.544598405645443595e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.777454835391354493e+01,2.544598405645443595e+00,2.606728745285803260e-06,1.839808126091315166e-01,6.348490507193927712e+00,-2.460075725396010989e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
2.000000000000000000e+00,7.256636551953890568e-02,1.850389902923805507e-01,-1.241552186250412682e+01,2.798588160317461515e+01,2.549927765674825597e+00,2.549999999999999822e+00,2.542365115428368405e+00,2.769037322266903089e+01,2.800000000000000000e+01,8.018440587502586616e-05,8.018440587502586616e-05,5.279338613518743841e+02,5.279338613518743841e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.769037322266903089e+01,2.542365115428368405e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.769037322266903089e+01,2.542365115428368405e+00,2.519067404294435505e-06,2.570033099302101998e-01,6.135498581052567957e+00,-3.264957443427140681e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
3.000000000000000000e+00,7.256636551953890568e-02,1.850365046376704625e-01,-1.818098915197918330e+01,2.797932332271492584e+01,2.549893512137497709e+00,2.549999999999999822e+00,2.540703944243096757e+00,2.762974671193110865e+01,2.800000000000000000e+01,7.813933939288704987e-05,7.813933939288704987e-05,5.144698740337767049e+02,5.144698740337767049e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.762974671193110865e+01,2.540703944243096757e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.762974671193110865e+01,2.540703944243096757e+00,2.454819745930534867e-06,3.115307639548653973e-01,5.979366885708186530e+00,-3.804676675542667270e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
4.000000000000000000e+00,7.256636551953890568e-02,1.850340767187855229e-01,-2.375629501977125102e+01,2.797298052777733801e+01,2.549860054228071604e+00,2.549999999999999822e+00,2.539352921876130598e+00,2.758117905969481143e+01,2.800000000000000000e+01,7.647535451111455817e-05,7.647535451111455817e-05,5.035148958716031302e+02,5.035148958716031302e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.758117905969481143e+01,2.539352921876130598e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.758117905969481143e+01,2.539352921876130598e+00,2.402544119127925617e-06,3.565872126596773550e-01,5.852311178004971026e+00,-4.212103004791636733e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
5.000000000000000000e+00,7.256636551953890568e-02,1.850316970436439445e-01,-2.917211114259592719e+01,2.796681850925237711e+01,2.549827261141018653e+00,2.549999999999999822e+00,2.538202054701091281e+00,2.754024845365751162e+01,2.800000000000000000e+01,7.505236107732525140e-05,7.505236107732525140e-05,4.941465804641602517e+02,4.941465804641602517e+02,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.754024845365751162e+01,2.538202054701091281e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.800000000000000000e+01,2.549999999999999822e+00,2.754024845365751162e+01,2.538202054701091281e+00,2.357839461950935513e-06,3.956455393060153702e-01,5.743643815208212544e+00,-4.537709137627760764e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00
