r_m,T_degC,C_kgkg
0.018984375,50.165,0.09916821058250674
0.0190625,50.165,0.09818049773529619
0.019140625,50.165,0.0971433998896324
0.01921875,50.165,0.09605063796243288
0.019296875,50.165,0.09489455887944025
0.019375,50.165,0.09366568931843723
0.019453125,50.165,0.09235208805652821
0.01953125,50.165,0.09093837501858684
0.019609375000000002,50.165,0.08940421795431129
0.0196875,50.165,0.08772185915031964
0.019765625000000002,50.165,0.08585182582398834
0.01984375,50.165,0.08373489598207784
0.019921875000000002,50.165,0.0812753999725533
0.02,50.165,0.052569615600349326
