r_m,T_degC,C_kgkg
0.0,50.165,0.15
0.00015625,50.165,0.14999821703339522
0.0003125,50.165,0.14999286783437887
0.00046875,50.165,0.14998395153800806
0.000625,50.165,0.14997146669868297
0.00078125,50.165,0.1499554112903751
0.0009375,50.165,0.1499357827048899
0.00109375,50.165,0.14991257774947656
0.00125,50.165,0.1498857926438673
0.00140625,50.165,0.14985542301675603
0.0015625,50.165,0.14982146390171297
0.00171875,50.165,0.14978390973252884
0.001875,50.165,0.1497427543379791
0.00203125,50.165,0.14969799093599861
0.0021875,50.165,0.1496496121272537
0.00234375,50.165,0.1495976098880998
0.0025,50.165,0.14954197556290888
0.00265625,50.165,0.14948269985575174
0.0028125,50.165,0.14941977282141672
0.00296875,50.165,0.14935318385574686
0.003125,50.165,0.14928292168527363
0.00328125,50.165,0.14920897435612648
0.0034375,50.165,0.149131329222193
0.00359375,50.165,0.14904997293250397
0.00375,50.165,0.1489648914178158
0.00390625,50.165,0.14887606987636043
0.0040625,50.165,0.1487834927587299
0.00421875,50.165,0.14868714375186187
0.004375,50.165,0.14858700576208883
0.00453125,50.165,0.14848306089721136
0.0046875,50.165,0.1483752904475532
0.00484375,50.165,0.14826367486595315
0.005,50.165,0.14814819374664456
0.00515625,50.165,0.14802882580297136
0.0053125,50.165,0.1479055488438846
0.0054687500000000005,50.165,0.14777833974916052
0.005625,50.165,0.1476471744432765
0.00578125,50.165,0.14751202786787648
0.0059375,50.165,0.14737287395275486
0.00609375,50.165,0.14722968558527808
0.00625,50.165,0.147082434578164
0.0064062500000000005,50.165,0.14693109163552695
0.0065625,50.165,0.1467756263170944
0.00671875,50.165,0.14661600700049254
0.006875,50.165,0.14645220084148977
0.00703125,50.165,0.1462841737320814
0.0071875,50.165,0.14611189025628818
0.0073437500000000005,50.165,0.1459353136435319
0.0075,50.165,0.14575440571944354
0.00765625,50.165,0.14556912685394405
0.0078125,50.165,0.14537943590643107
0.00796875,50.165,0.14518529016788656
0.008125,50.165,0.14498664529971064
0.00828125,50.165,0.1447834552690685
0.0084375,50.165,0.14457567228052148
0.00859375,50.165,0.14436324670369594
0.00875,50.165,0.14414612699672052
0.008906250000000001,50.165,0.1439242596251448
0.0090625,50.165,0.14369758897602392
0.00921875,50.165,0.1434660572668314
0.009375,50.165,0.14322960444882893
0.00953125,50.165,0.14298816810449616
0.0096875,50.165,0.1427416833385824
0.00984375,50.165,0.14249008266230814
0.01,50.165,0.1422332958702005
0.01015625,50.165,0.1419712499089995
0.0103125,50.165,0.1417038687380216
0.01046875,50.165,0.14143107318030834
0.010625,50.165,0.1411527807638277
0.010781250000000001,50.165,0.14086890555192005
0.010937500000000001,50.165,0.14057935796211032
0.01109375,50.165,0.14028404457231305
0.01125,50.165,0.13998286791336703
0.01140625,50.165,0.13967572624672434
0.0115625,50.165,0.13936251332599944
0.01171875,50.165,0.13904311814094855
0.011875,50.165,0.13871742464229844
0.01203125,50.165,0.13838531144567306
0.0121875,50.165,0.1380466515126747
0.01234375,50.165,0.13770131180696193
0.0125,50.165,0.1373491529229192
0.01265625,50.165,0.13699002868424057
0.012812500000000001,50.165,0.1366237857094345
0.012968750000000001,50.165,0.13625026294089923
0.013125,50.165,0.1358692911338159
0.01328125,50.165,0.13548069230063997
0.0134375,50.165,0.13508427910644363
0.01359375,50.165,0.13467985420975223
0.01375,50.165,0.13426720954281962
0.01390625,50.165,0.13384612552448016
0.0140625,50.165,0.1334163701977852
0.01421875,50.165,0.1329776982835485
0.014375,50.165,0.13252985013967233
0.01453125,50.165,0.13207255061466106
0.014687500000000001,50.165,0.13160550778201555
0.014843750000000001,50.165,0.13112841154019325
0.015,50.165,0.13064093206045405
0.01515625,50.165,0.1301427180621124
0.0153125,50.165,0.12963339489140907
0.01546875,50.165,0.1291125623762592
0.015625,50.165,0.12857979242442572
0.01578125,50.165,0.128034626326998
0.0159375,50.165,0.127476571722233
0.01609375,50.165,0.12690509916654505
0.01625,50.165,0.12631963824936537
0.01640625,50.165,0.12571957317627805
0.0165625,50.165,0.12510423772969145
0.01671875,50.165,0.12447290949756153
0.016875,50.165,0.12382480323735727
0.01703125,50.165,0.12315906321323931
0.0171875,50.165,0.12247475430756957
0.01734375,50.165,0.12177085166105753
0.0175,50.165,0.12104622853592388
0.017656250000000002,50.165,0.12029964201912316
0.017812500000000002,50.165,0.11952971608197463
0.017968750000000002,50.165,0.11873492138022133
0.018125,50.165,0.11791355100286452
0.01828125,50.165,0.11706369114236848
0.0184375,50.165,0.11618318533871437
0.01859375,50.165,0.11526959050955655
0.01875,50.165,0.11432012236489118
0.01890625,50.165,0.11333158693570028
0.0190625,50.165,0.11230029369540122
0.01921875,50.165,0.1112219439198009
0.019375,50.165,0.11009148518941342
0.01953125,50.165,0.10890291874352093
0.0196875,50.165,0.10764903981433516
0.01984375,50.165,0.10632108044491442
0.02,50.165,0.05242885058480957
